curve_id,normal_stress_mpa,step_idx,time_s,shear_displacement_mm,dilation_proxy_mm,raw_shear_load_kn,shifted_shear_load_kn,calibrated_shear_stress_mpa
direct_shear_full_2MPa,2.0,659,1249.7,-0.4610000000000003,-0.142,1.565,2.017,0.047217789915321454
direct_shear_full_2MPa,2.0,660,1249.8,-0.4610000000000003,-0.142,1.574,2.026,0.047428479111770575
direct_shear_full_2MPa,2.0,661,1249.9,-0.4630000000000001,-0.144,1.571,2.0229999999999997,0.04735824937962087
direct_shear_full_2MPa,2.0,662,1250.0,-0.4610000000000003,-0.142,1.574,2.026,0.047428479111770575
direct_shear_full_2MPa,2.0,663,1250.1,-0.4610000000000003,-0.142,1.584,2.036,0.04766257821893628
direct_shear_full_2MPa,2.0,664,1250.2,-0.45999999999999996,-0.141,1.583,2.035,0.047639168308219716
direct_shear_full_2MPa,2.0,665,1250.3,-0.4610000000000003,-0.142,1.571,2.0229999999999997,0.04735824937962087
direct_shear_full_2MPa,2.0,666,1250.4,-0.46199999999999974,-0.143,1.579,2.0309999999999997,0.04754552866535342
direct_shear_full_2MPa,2.0,667,1250.5,-0.4630000000000001,-0.144,1.58,2.032,0.04756893857607
direct_shear_full_2MPa,2.0,668,1250.6,-0.45899999999999963,-0.13999999999999999,1.586,2.0380000000000003,0.04770939804036942
direct_shear_full_2MPa,2.0,669,1250.7,-0.4610000000000003,-0.142,1.592,2.044,0.04784985750466884
direct_shear_full_2MPa,2.0,670,1250.8,-0.4630000000000001,-0.144,1.59,2.042,0.0478030376832357
direct_shear_full_2MPa,2.0,671,1250.9,-0.46199999999999974,-0.143,1.591,2.043,0.04782644759395227
direct_shear_full_2MPa,2.0,672,1250.9,-0.45999999999999996,-0.141,1.595,2.0469999999999997,0.047920087236818544
direct_shear_full_2MPa,2.0,673,1251.0,-0.46199999999999974,-0.143,1.592,2.044,0.04784985750466884
direct_shear_full_2MPa,2.0,674,1251.1,-0.46199999999999974,-0.143,1.597,2.049,0.047966907058251684
direct_shear_full_2MPa,2.0,675,1251.2,-0.4610000000000003,-0.142,1.601,2.053,0.048060546701117965
direct_shear_full_2MPa,2.0,676,1251.3,-0.46199999999999974,-0.143,1.599,2.051,0.04801372687968483
direct_shear_full_2MPa,2.0,677,1251.4,-0.4630000000000001,-0.144,1.603,2.0549999999999997,0.0481073665225511
direct_shear_full_2MPa,2.0,678,1251.5,-0.45999999999999996,-0.141,1.613,2.065,0.04834146562971681
direct_shear_full_2MPa,2.0,679,1251.6,-0.4610000000000003,-0.142,1.618,2.0700000000000003,0.04845851518329966
direct_shear_full_2MPa,2.0,680,1251.7,-0.46199999999999974,-0.143,1.609,2.061,0.048247825986850526
direct_shear_full_2MPa,2.0,681,1251.8,-0.46199999999999974,-0.143,1.621,2.073,0.04852874491544937
direct_shear_full_2MPa,2.0,682,1251.9,-0.45999999999999996,-0.141,1.61,2.0620000000000003,0.04827123589756711
direct_shear_full_2MPa,2.0,683,1252.0,-0.4610000000000003,-0.142,1.618,2.0700000000000003,0.04845851518329966
direct_shear_full_2MPa,2.0,684,1252.1,-0.4630000000000001,-0.144,1.624,2.076,0.048598974647599075
direct_shear_full_2MPa,2.0,685,1252.2,-0.45999999999999996,-0.141,1.626,2.078,0.048645794469032215
direct_shear_full_2MPa,2.0,686,1252.3,-0.46199999999999974,-0.143,1.63,2.082,0.04873943411189849
direct_shear_full_2MPa,2.0,687,1252.4,-0.4610000000000003,-0.142,1.625,2.077,0.04862238455831564
direct_shear_full_2MPa,2.0,688,1252.5,-0.4610000000000003,-0.142,1.625,2.077,0.04862238455831564
direct_shear_full_2MPa,2.0,689,1252.6,-0.4610000000000003,-0.142,1.628,2.08,0.048692614290465355
direct_shear_full_2MPa,2.0,690,1252.7,-0.46199999999999974,-0.143,1.63,2.082,0.04873943411189849
direct_shear_full_2MPa,2.0,691,1252.8,-0.45999999999999996,-0.141,1.626,2.078,0.048645794469032215
direct_shear_full_2MPa,2.0,692,1252.9,-0.45999999999999996,-0.141,1.623,2.075,0.04857556473688251
direct_shear_full_2MPa,2.0,693,1252.9,-0.46199999999999974,-0.143,1.628,2.08,0.048692614290465355
direct_shear_full_2MPa,2.0,694,1253.0,-0.4610000000000003,-0.142,1.631,2.083,0.04876284402261507
direct_shear_full_2MPa,2.0,695,1253.1,-0.4610000000000003,-0.142,1.633,2.085,0.0488096638440482
direct_shear_full_2MPa,2.0,696,1253.2,-0.4630000000000001,-0.144,1.638,2.09,0.04892671339763105
direct_shear_full_2MPa,2.0,697,1253.3,-0.4610000000000003,-0.142,1.641,2.093,0.048996943129780764
direct_shear_full_2MPa,2.0,698,1253.4,-0.4610000000000003,-0.142,1.638,2.09,0.04892671339763105
direct_shear_full_2MPa,2.0,699,1253.5,-0.4610000000000003,-0.142,1.65,2.102,0.04920763232622989
direct_shear_full_2MPa,2.0,700,1253.6,-0.4630000000000001,-0.144,1.652,2.104,0.04925445214766303
direct_shear_full_2MPa,2.0,701,1253.7,-0.45999999999999996,-0.141,1.654,2.106,0.04930127196909617
direct_shear_full_2MPa,2.0,702,1253.8,-0.4610000000000003,-0.142,1.643,2.0949999999999998,0.0490437629512139
direct_shear_full_2MPa,2.0,703,1253.9,-0.46199999999999974,-0.143,1.64,2.0919999999999996,0.04897353321906418
direct_shear_full_2MPa,2.0,704,1254.0,-0.45999999999999996,-0.141,1.65,2.102,0.04920763232622989
direct_shear_full_2MPa,2.0,705,1254.1,-0.45999999999999996,-0.141,1.644,2.096,0.04906717286193048
direct_shear_full_2MPa,2.0,706,1254.2,-0.45999999999999996,-0.141,1.644,2.096,0.04906717286193048
direct_shear_full_2MPa,2.0,707,1254.3,-0.4610000000000003,-0.142,1.653,2.105,0.049277862058379605
direct_shear_full_2MPa,2.0,708,1254.4,-0.46199999999999974,-0.143,1.659,2.1109999999999998,0.04941832152267902
direct_shear_full_2MPa,2.0,709,1254.5,-0.4610000000000003,-0.142,1.655,2.107,0.049324681879812746
direct_shear_full_2MPa,2.0,710,1254.6,-0.45999999999999996,-0.141,1.656,2.1079999999999997,0.049348091790529305
direct_shear_full_2MPa,2.0,711,1254.7,-0.4630000000000001,-0.144,1.655,2.107,0.049324681879812746
direct_shear_full_2MPa,2.0,712,1254.8,-0.45999999999999996,-0.141,1.651,2.1029999999999998,0.04923104223694646
direct_shear_full_2MPa,2.0,713,1254.9,-0.45999999999999996,-0.141,1.654,2.106,0.04930127196909617
direct_shear_full_2MPa,2.0,714,1255.0,-0.4610000000000003,-0.142,1.658,2.11,0.049394911611962446
direct_shear_full_2MPa,2.0,715,1255.1,-0.46199999999999974,-0.143,1.657,2.109,0.04937150170124588
direct_shear_full_2MPa,2.0,716,1255.2,-0.45899999999999963,-0.13999999999999999,1.654,2.106,0.04930127196909617
direct_shear_full_2MPa,2.0,717,1255.3,-0.45999999999999996,-0.141,1.673,2.125,0.049746060272711
direct_shear_full_2MPa,2.0,718,1255.4,-0.4630000000000001,-0.144,1.676,2.128,0.049816290004860715
direct_shear_full_2MPa,2.0,719,1255.5,-0.45999999999999996,-0.141,1.681,2.133,0.04993333955844356
direct_shear_full_2MPa,2.0,720,1255.5,-0.45999999999999996,-0.141,1.669,2.121,0.04965242062984472
direct_shear_full_2MPa,2.0,721,1255.6,-0.4610000000000003,-0.142,1.67,2.122,0.04967583054056129
direct_shear_full_2MPa,2.0,722,1255.7,-0.4630000000000001,-0.144,1.663,2.115,0.04951196116554531
direct_shear_full_2MPa,2.0,723,1255.8,-0.45999999999999996,-0.141,1.67,2.122,0.04967583054056129
direct_shear_full_2MPa,2.0,724,1255.9,-0.4610000000000003,-0.142,1.66,2.112,0.04944173143339559
direct_shear_full_2MPa,2.0,725,1256.0,-0.4630000000000001,-0.144,1.684,2.136,0.05000356929059327
direct_shear_full_2MPa,2.0,726,1256.1,-0.45999999999999996,-0.141,1.693,2.145,0.0502142584870424
direct_shear_full_2MPa,2.0,727,1256.2,-0.45999999999999996,-0.141,1.7,2.152,0.05037812786205839
direct_shear_full_2MPa,2.0,728,1256.3,-0.4630000000000001,-0.144,1.696,2.1479999999999997,0.0502844882191921
direct_shear_full_2MPa,2.0,729,1256.4,-0.45899999999999963,-0.13999999999999999,1.706,2.158,0.050518587326357806
direct_shear_full_2MPa,2.0,730,1256.5,-0.45999999999999996,-0.141,1.69,2.142,0.05014402875489268
direct_shear_full_2MPa,2.0,731,1256.6,-0.46199999999999974,-0.143,1.694,2.146,0.050237668397758964
direct_shear_full_2MPa,2.0,732,1256.7,-0.45999999999999996,-0.141,1.69,2.142,0.05014402875489268
direct_shear_full_2MPa,2.0,733,1256.8,-0.46199999999999974,-0.143,1.69,2.142,0.05014402875489268
direct_shear_full_2MPa,2.0,734,1256.9,-0.46199999999999974,-0.143,1.701,2.153,0.05040153777277496
direct_shear_full_2MPa,2.0,735,1257.0,-0.45999999999999996,-0.141,1.703,2.1550000000000002,0.050448357594208106
direct_shear_full_2MPa,2.0,736,1257.1,-0.4610000000000003,-0.142,1.706,2.158,0.050518587326357806
direct_shear_full_2MPa,2.0,737,1257.2,-0.46199999999999974,-0.143,1.715,2.167,0.05072927652280693
direct_shear_full_2MPa,2.0,738,1257.3,-0.4610000000000003,-0.142,1.721,2.173,0.050869735987106354
direct_shear_full_2MPa,2.0,739,1257.4,-0.46199999999999974,-0.143,1.717,2.169,0.050776096344240074
direct_shear_full_2MPa,2.0,740,1257.5,-0.45999999999999996,-0.141,1.714,2.166,0.05070586661209037
direct_shear_full_2MPa,2.0,741,1257.6,-0.45999999999999996,-0.141,1.716,2.168,0.05075268643352351
direct_shear_full_2MPa,2.0,742,1257.7,-0.45999999999999996,-0.141,1.72,2.1719999999999997,0.05084632607638978
direct_shear_full_2MPa,2.0,743,1257.8,-0.45999999999999996,-0.141,1.728,2.1799999999999997,0.051033605362122335
direct_shear_full_2MPa,2.0,744,1257.9,-0.46199999999999974,-0.143,1.727,2.1790000000000003,0.05101019545140578
direct_shear_full_2MPa,2.0,745,1258.0,-0.46199999999999974,-0.143,1.734,2.186,0.05117406482642176
direct_shear_full_2MPa,2.0,746,1258.1,-0.45999999999999996,-0.141,1.745,2.197,0.05143157384430403
direct_shear_full_2MPa,2.0,747,1258.2,-0.46199999999999974,-0.143,1.74,2.192,0.051314524290721183
direct_shear_full_2MPa,2.0,748,1258.3,-0.45999999999999996,-0.141,1.752,2.2039999999999997,0.05159544321932001
direct_shear_full_2MPa,2.0,749,1258.4,-0.45999999999999996,-0.141,1.756,2.208,0.051689082862186306
direct_shear_full_2MPa,2.0,750,1258.5,-0.46199999999999974,-0.143,1.744,2.1959999999999997,0.05140816393358746
direct_shear_full_2MPa,2.0,751,1258.6,-0.4610000000000003,-0.142,1.741,2.193,0.05133793420143775
direct_shear_full_2MPa,2.0,752,1258.7,-0.46199999999999974,-0.143,1.747,2.199,0.05147839366573717
direct_shear_full_2MPa,2.0,753,1258.8,-0.46199999999999974,-0.143,1.75,2.202,0.05154862339788688
direct_shear_full_2MPa,2.0,754,1258.9,-0.45999999999999996,-0.141,1.75,2.202,0.05154862339788688
direct_shear_full_2MPa,2.0,755,1259.0,-0.4610000000000003,-0.142,1.757,2.2089999999999996,0.05171249277290286
direct_shear_full_2MPa,2.0,756,1259.1,-0.4630000000000001,-0.144,1.758,2.21,0.05173590268361944
direct_shear_full_2MPa,2.0,757,1259.2,-0.45999999999999996,-0.141,1.759,2.211,0.051759312594336006
direct_shear_full_2MPa,2.0,758,1259.3,-0.45999999999999996,-0.141,1.768,2.2199999999999998,0.051970001790785134
direct_shear_full_2MPa,2.0,759,1259.4,-0.4610000000000003,-0.142,1.76,2.2119999999999997,0.05178272250505257
direct_shear_full_2MPa,2.0,760,1259.4,-0.46199999999999974,-0.143,1.765,2.2169999999999996,0.05189977205863542
direct_shear_full_2MPa,2.0,761,1259.5,-0.45999999999999996,-0.141,1.757,2.2089999999999996,0.05171249277290286
direct_shear_full_2MPa,2.0,762,1259.6,-0.45999999999999996,-0.141,1.768,2.2199999999999998,0.051970001790785134
direct_shear_full_2MPa,2.0,763,1259.7,-0.46199999999999974,-0.143,1.763,2.215,0.051852952237202286
direct_shear_full_2MPa,2.0,764,1259.8,-0.45899999999999963,-0.13999999999999999,1.768,2.2199999999999998,0.051970001790785134
direct_shear_full_2MPa,2.0,765,1259.9,-0.45999999999999996,-0.141,1.786,2.238,0.052391380183683396
direct_shear_full_2MPa,2.0,766,1260.0,-0.4610000000000003,-0.142,1.784,2.2359999999999998,0.05234456036225025
direct_shear_full_2MPa,2.0,767,1260.1,-0.46199999999999974,-0.143,1.788,2.24,0.05243820000511654
direct_shear_full_2MPa,2.0,768,1260.2,-0.45899999999999963,-0.13999999999999999,1.781,2.2329999999999997,0.05227433063010054
direct_shear_full_2MPa,2.0,769,1260.3,-0.4610000000000003,-0.142,1.788,2.24,0.05243820000511654
direct_shear_full_2MPa,2.0,770,1260.4,-0.4610000000000003,-0.142,1.786,2.238,0.052391380183683396
direct_shear_full_2MPa,2.0,771,1260.5,-0.45999999999999996,-0.141,1.789,2.2409999999999997,0.052461609915833096
direct_shear_full_2MPa,2.0,772,1260.6,-0.4610000000000003,-0.142,1.782,2.234,0.052297740540817116
direct_shear_full_2MPa,2.0,773,1260.7,-0.45999999999999996,-0.141,1.79,2.242,0.05248501982654968
direct_shear_full_2MPa,2.0,774,1260.8,-0.46199999999999974,-0.143,1.788,2.24,0.05243820000511654
direct_shear_full_2MPa,2.0,775,1260.9,-0.45999999999999996,-0.141,1.789,2.2409999999999997,0.052461609915833096
direct_shear_full_2MPa,2.0,776,1261.0,-0.45899999999999963,-0.13999999999999999,1.798,2.25,0.05267229911228224
direct_shear_full_2MPa,2.0,777,1261.1,-0.4610000000000003,-0.142,1.807,2.259,0.05288298830873136
direct_shear_full_2MPa,2.0,778,1261.2,-0.45899999999999963,-0.13999999999999999,1.806,2.258,0.05285957839801479
direct_shear_full_2MPa,2.0,779,1261.3,-0.45999999999999996,-0.141,1.803,2.255,0.052789348665865085
direct_shear_full_2MPa,2.0,780,1261.4,-0.46199999999999974,-0.143,1.803,2.255,0.052789348665865085
direct_shear_full_2MPa,2.0,781,1261.5,-0.46199999999999974,-0.143,1.799,2.251,0.052695709022998805
direct_shear_full_2MPa,2.0,782,1261.6,-0.45899999999999963,-0.13999999999999999,1.806,2.258,0.05285957839801479
direct_shear_full_2MPa,2.0,783,1261.7,-0.46199999999999974,-0.143,1.806,2.258,0.05285957839801479
direct_shear_full_2MPa,2.0,784,1261.8,-0.4580000000000002,-0.13899999999999998,1.809,2.261,0.052929808130164506
direct_shear_full_2MPa,2.0,785,1261.9,-0.45999999999999996,-0.141,1.818,2.27,0.053140497326613634
direct_shear_full_2MPa,2.0,786,1262.0,-0.46199999999999974,-0.143,1.82,2.2720000000000002,0.05318731714804678
direct_shear_full_2MPa,2.0,787,1262.1,-0.45999999999999996,-0.141,1.825,2.277,0.05330436670162963
direct_shear_full_2MPa,2.0,788,1262.2,-0.4610000000000003,-0.142,1.825,2.277,0.05330436670162963
direct_shear_full_2MPa,2.0,789,1262.3,-0.45999999999999996,-0.141,1.829,2.2809999999999997,0.053398006344495895
direct_shear_full_2MPa,2.0,790,1262.4,-0.45899999999999963,-0.13999999999999999,1.822,2.274,0.053234136969479914
direct_shear_full_2MPa,2.0,791,1262.5,-0.46199999999999974,-0.143,1.825,2.277,0.05330436670162963
direct_shear_full_2MPa,2.0,792,1262.6,-0.4610000000000003,-0.142,1.823,2.275,0.05325754688019648
direct_shear_full_2MPa,2.0,793,1262.7,-0.4610000000000003,-0.142,1.825,2.277,0.05330436670162963
direct_shear_full_2MPa,2.0,794,1262.8,-0.4610000000000003,-0.142,1.836,2.2880000000000003,0.053561875719511896
direct_shear_full_2MPa,2.0,795,1262.9,-0.45899999999999963,-0.13999999999999999,1.834,2.286,0.05351505589807875
direct_shear_full_2MPa,2.0,796,1263.0,-0.45999999999999996,-0.141,1.834,2.286,0.05351505589807875
direct_shear_full_2MPa,2.0,797,1263.1,-0.46199999999999974,-0.143,1.842,2.294,0.05370233518381131
direct_shear_full_2MPa,2.0,798,1263.2,-0.45999999999999996,-0.141,1.841,2.293,0.053678925273094744
direct_shear_full_2MPa,2.0,799,1263.3,-0.4610000000000003,-0.142,1.847,2.299,0.05381938473739416
direct_shear_full_2MPa,2.0,800,1263.4,-0.45999999999999996,-0.141,1.839,2.291,0.053632105451661596
direct_shear_full_2MPa,2.0,801,1263.5,-0.45999999999999996,-0.141,1.843,2.295,0.05372574509452788
direct_shear_full_2MPa,2.0,802,1263.6,-0.45999999999999996,-0.141,1.862,2.314,0.054170533398142706
direct_shear_full_2MPa,2.0,803,1263.7,-0.45899999999999963,-0.13999999999999999,1.838,2.29,0.05360869554094503
direct_shear_full_2MPa,2.0,804,1263.8,-0.45999999999999996,-0.141,1.854,2.306,0.05398325411241015
direct_shear_full_2MPa,2.0,805,1263.9,-0.46199999999999974,-0.143,1.852,2.3040000000000003,0.05393643429097702
direct_shear_full_2MPa,2.0,806,1264.0,-0.4580000000000002,-0.13899999999999998,1.855,2.307,0.05400666402312672
direct_shear_full_2MPa,2.0,807,1264.1,-0.45999999999999996,-0.141,1.853,2.3049999999999997,0.05395984420169357
direct_shear_full_2MPa,2.0,808,1264.2,-0.45899999999999963,-0.13999999999999999,1.854,2.306,0.05398325411241015
direct_shear_full_2MPa,2.0,809,1264.3,-0.45899999999999963,-0.13999999999999999,1.863,2.315,0.05419394330885928
direct_shear_full_2MPa,2.0,810,1264.4,-0.4610000000000003,-0.142,1.864,2.316,0.054217353219575846
direct_shear_full_2MPa,2.0,811,1264.5,-0.45999999999999996,-0.141,1.868,2.3200000000000003,0.054310992862442134
direct_shear_full_2MPa,2.0,812,1264.6,-0.45899999999999963,-0.13999999999999999,1.871,2.323,0.054381222594591834
direct_shear_full_2MPa,2.0,813,1264.7,-0.45999999999999996,-0.141,1.874,2.326,0.05445145232674155
direct_shear_full_2MPa,2.0,814,1264.8,-0.45899999999999963,-0.13999999999999999,1.877,2.3289999999999997,0.05452168205889125
direct_shear_full_2MPa,2.0,815,1264.9,-0.4610000000000003,-0.142,1.872,2.324,0.0544046325053084
direct_shear_full_2MPa,2.0,816,1265.0,-0.4610000000000003,-0.142,1.874,2.326,0.05445145232674155
direct_shear_full_2MPa,2.0,817,1265.1,-0.45899999999999963,-0.13999999999999999,1.875,2.327,0.054474862237458115
direct_shear_full_2MPa,2.0,818,1265.2,-0.46199999999999974,-0.143,1.876,2.328,0.05449827214817468
direct_shear_full_2MPa,2.0,819,1265.3,-0.45899999999999963,-0.13999999999999999,1.884,2.336,0.05468555143390724
direct_shear_full_2MPa,2.0,820,1265.4,-0.45999999999999996,-0.141,1.885,2.3369999999999997,0.05470896134462381
direct_shear_full_2MPa,2.0,821,1265.5,-0.46199999999999974,-0.143,1.89,2.3419999999999996,0.054826010898206656
direct_shear_full_2MPa,2.0,822,1265.6,-0.45999999999999996,-0.141,1.899,2.351,0.05503670009465579
direct_shear_full_2MPa,2.0,823,1265.7,-0.45999999999999996,-0.141,1.902,2.354,0.055106929826805505
direct_shear_full_2MPa,2.0,824,1265.8,-0.45999999999999996,-0.141,1.886,2.338,0.05473237125534039
direct_shear_full_2MPa,2.0,825,1265.9,-0.45999999999999996,-0.141,1.876,2.328,0.05449827214817468
direct_shear_full_2MPa,2.0,826,1266.0,-0.4610000000000003,-0.142,1.861,2.3129999999999997,0.05414712348742613
direct_shear_full_2MPa,2.0,827,1266.1,-0.4610000000000003,-0.142,1.857,2.309,0.05405348384455986
direct_shear_full_2MPa,2.0,828,1266.2,-0.45999999999999996,-0.141,1.861,2.3129999999999997,0.05414712348742613
direct_shear_full_2MPa,2.0,829,1266.3,-0.4610000000000003,-0.142,1.866,2.318,0.05426417304100899
direct_shear_full_2MPa,2.0,830,1266.4,-0.45899999999999963,-0.13999999999999999,1.877,2.3289999999999997,0.05452168205889125
direct_shear_full_2MPa,2.0,831,1266.5,-0.45999999999999996,-0.141,1.88,2.332,0.05459191179104096
direct_shear_full_2MPa,2.0,832,1266.6,-0.4610000000000003,-0.142,1.883,2.335,0.054662141523190676
direct_shear_full_2MPa,2.0,833,1266.7,-0.45999999999999996,-0.141,1.886,2.338,0.05473237125534039
direct_shear_full_2MPa,2.0,834,1266.8,-0.45899999999999963,-0.13999999999999999,1.88,2.332,0.05459191179104096
direct_shear_full_2MPa,2.0,835,1266.9,-0.45999999999999996,-0.141,1.883,2.335,0.054662141523190676
direct_shear_full_2MPa,2.0,836,1266.9,-0.46199999999999974,-0.143,1.876,2.328,0.05449827214817468
direct_shear_full_2MPa,2.0,837,1267.0,-0.45899999999999963,-0.13999999999999999,1.883,2.335,0.054662141523190676
direct_shear_full_2MPa,2.0,838,1267.1,-0.45999999999999996,-0.141,1.889,2.341,0.0548026009874901
direct_shear_full_2MPa,2.0,839,1267.3,-0.4610000000000003,-0.142,1.888,2.34,0.05477919107677352
direct_shear_full_2MPa,2.0,840,1267.3,-0.45899999999999963,-0.13999999999999999,1.896,2.348,0.05496647036250608
direct_shear_full_2MPa,2.0,841,1267.4,-0.4610000000000003,-0.142,1.907,2.359,0.05522397938038835
direct_shear_full_2MPa,2.0,842,1267.5,-0.46199999999999974,-0.143,1.899,2.351,0.05503670009465579
direct_shear_full_2MPa,2.0,843,1267.6,-0.4580000000000002,-0.13899999999999998,1.879,2.331,0.054568501880324395
direct_shear_full_2MPa,2.0,844,1267.7,-0.45999999999999996,-0.141,1.898,2.3499999999999996,0.05501329018393922
direct_shear_full_2MPa,2.0,845,1267.8,-0.4610000000000003,-0.142,1.886,2.338,0.05473237125534039
direct_shear_full_2MPa,2.0,846,1267.9,-0.4610000000000003,-0.142,1.897,2.349,0.05498988027322266
direct_shear_full_2MPa,2.0,847,1268.0,-0.45899999999999963,-0.13999999999999999,1.888,2.34,0.05477919107677352
direct_shear_full_2MPa,2.0,848,1268.1,-0.4610000000000003,-0.142,1.888,2.34,0.05477919107677352
direct_shear_full_2MPa,2.0,849,1268.2,-0.45999999999999996,-0.141,1.902,2.354,0.055106929826805505
direct_shear_full_2MPa,2.0,850,1268.3,-0.45899999999999963,-0.13999999999999999,1.91,2.362,0.055294209112538066
direct_shear_full_2MPa,2.0,851,1268.4,-0.45999999999999996,-0.141,1.907,2.359,0.05522397938038835
direct_shear_full_2MPa,2.0,852,1268.5,-0.45899999999999963,-0.13999999999999999,1.911,2.363,0.05531761902325463
direct_shear_full_2MPa,2.0,853,1268.6,-0.45899999999999963,-0.13999999999999999,1.921,2.373,0.055551718130420334
direct_shear_full_2MPa,2.0,854,1268.7,-0.45899999999999963,-0.13999999999999999,1.909,2.3609999999999998,0.055270799201821486
direct_shear_full_2MPa,2.0,855,1268.8,-0.45899999999999963,-0.13999999999999999,1.904,2.356,0.05515374964823864
direct_shear_full_2MPa,2.0,856,1268.9,-0.4610000000000003,-0.142,1.911,2.363,0.05531761902325463
direct_shear_full_2MPa,2.0,857,1269.0,-0.45899999999999963,-0.13999999999999999,1.902,2.354,0.055106929826805505
direct_shear_full_2MPa,2.0,858,1269.1,-0.4580000000000002,-0.13899999999999998,1.914,2.3659999999999997,0.05538784875540433
direct_shear_full_2MPa,2.0,859,1269.2,-0.4610000000000003,-0.142,1.921,2.373,0.055551718130420334
direct_shear_full_2MPa,2.0,860,1269.3,-0.45899999999999963,-0.13999999999999999,1.937,2.3890000000000002,0.055926276701885456
direct_shear_full_2MPa,2.0,861,1269.4,-0.4610000000000003,-0.142,1.933,2.385,0.05583263705901916
direct_shear_full_2MPa,2.0,862,1269.5,-0.46199999999999974,-0.143,1.929,2.3810000000000002,0.055738997416152895
direct_shear_full_2MPa,2.0,863,1269.6,-0.4580000000000002,-0.13899999999999998,1.932,2.384,0.055809227148302595
direct_shear_full_2MPa,2.0,864,1269.7,-0.45999999999999996,-0.141,1.924,2.376,0.05562194786257004
direct_shear_full_2MPa,2.0,865,1269.8,-0.45899999999999963,-0.13999999999999999,1.916,2.368,0.05543466857683748
direct_shear_full_2MPa,2.0,866,1269.9,-0.4610000000000003,-0.142,1.922,2.3739999999999997,0.055575128041136894
direct_shear_full_2MPa,2.0,867,1270.0,-0.4610000000000003,-0.142,1.916,2.368,0.05543466857683748
direct_shear_full_2MPa,2.0,868,1270.1,-0.4580000000000002,-0.13899999999999998,1.923,2.375,0.05559853795185347
direct_shear_full_2MPa,2.0,869,1270.2,-0.4610000000000003,-0.142,1.927,2.379,0.05569217759471975
direct_shear_full_2MPa,2.0,870,1270.3,-0.4580000000000002,-0.13899999999999998,1.93,2.3819999999999997,0.055762407326869455
direct_shear_full_2MPa,2.0,871,1270.4,-0.45999999999999996,-0.141,1.94,2.392,0.055996506434035156
direct_shear_full_2MPa,2.0,872,1270.5,-0.4610000000000003,-0.142,1.938,2.3899999999999997,0.05594968661260201
direct_shear_full_2MPa,2.0,873,1270.6,-0.45899999999999963,-0.13999999999999999,1.944,2.396,0.05609014607690144
direct_shear_full_2MPa,2.0,874,1270.7,-0.45999999999999996,-0.141,1.927,2.379,0.05569217759471975
direct_shear_full_2MPa,2.0,875,1270.8,-0.45899999999999963,-0.13999999999999999,1.926,2.378,0.05566876768400318
direct_shear_full_2MPa,2.0,876,1270.9,-0.45899999999999963,-0.13999999999999999,1.943,2.395,0.05606673616618487
direct_shear_full_2MPa,2.0,877,1271.0,-0.4610000000000003,-0.142,1.934,2.386,0.05585604696973574
direct_shear_full_2MPa,2.0,878,1271.1,-0.4610000000000003,-0.142,1.944,2.396,0.05609014607690144
direct_shear_full_2MPa,2.0,879,1271.2,-0.45899999999999963,-0.13999999999999999,1.939,2.391,0.05597309652331859
direct_shear_full_2MPa,2.0,880,1271.3,-0.4610000000000003,-0.142,1.948,2.4,0.05618378571976772
direct_shear_full_2MPa,2.0,881,1271.4,-0.4580000000000002,-0.13899999999999998,1.949,2.401,0.056207195630484284
direct_shear_full_2MPa,2.0,882,1271.5,-0.45899999999999963,-0.13999999999999999,1.95,2.402,0.05623060554120086
direct_shear_full_2MPa,2.0,883,1271.6,-0.4610000000000003,-0.142,1.955,2.407,0.056347655094783705
direct_shear_full_2MPa,2.0,884,1271.7,-0.45899999999999963,-0.13999999999999999,1.945,2.3970000000000002,0.05611355598761801
direct_shear_full_2MPa,2.0,885,1271.8,-0.45899999999999963,-0.13999999999999999,1.946,2.3979999999999997,0.05613696589833457
direct_shear_full_2MPa,2.0,886,1271.9,-0.45999999999999996,-0.141,1.948,2.4,0.05618378571976772
direct_shear_full_2MPa,2.0,887,1272.0,-0.4610000000000003,-0.142,1.949,2.401,0.056207195630484284
direct_shear_full_2MPa,2.0,888,1272.1,-0.45899999999999963,-0.13999999999999999,1.953,2.4050000000000002,0.05630083527335057
direct_shear_full_2MPa,2.0,889,1272.2,-0.45899999999999963,-0.13999999999999999,1.966,2.418,0.05660516411266598
direct_shear_full_2MPa,2.0,890,1272.3,-0.45999999999999996,-0.141,1.965,2.417,0.0565817542019494
direct_shear_full_2MPa,2.0,891,1272.3,-0.45999999999999996,-0.141,1.965,2.417,0.0565817542019494
direct_shear_full_2MPa,2.0,892,1272.4,-0.4580000000000002,-0.13899999999999998,1.961,2.4130000000000003,0.05648811455908313
direct_shear_full_2MPa,2.0,893,1272.5,-0.45899999999999963,-0.13999999999999999,1.96,2.412,0.05646470464836655
direct_shear_full_2MPa,2.0,894,1272.6,-0.4610000000000003,-0.142,1.962,2.4139999999999997,0.056511524469799686
direct_shear_full_2MPa,2.0,895,1272.8,-0.45999999999999996,-0.141,1.954,2.4059999999999997,0.05632424518406713
direct_shear_full_2MPa,2.0,896,1272.9,-0.4610000000000003,-0.142,1.951,2.403,0.056254015451917425
