dataset,model,feature,sample_id,feature_value,prediction
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,46.67510254529058,1.2742505073547363
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,48.37857191903251,1.3237978219985962
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,50.082041292774434,1.3470274209976196
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,51.78551066651636,1.3843835592269897
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,53.48898004025829,1.4185587167739868
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,55.19244941400022,1.4457396268844604
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,56.89591878774215,1.5125887393951416
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,58.59938816148408,1.4816933870315552
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,60.302857535226,1.5007885694503784
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,62.006326908967935,1.5195330381393433
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,63.70979628270986,1.5664921998977661
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,65.41326565645178,1.5557149648666382
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,67.11673503019372,1.5779633522033691
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,68.82020440393565,1.616955041885376
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,70.52367377767757,1.6293541193008423
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,72.22714315141951,1.712501883506775
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,73.93061252516142,1.6978187561035156
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,75.63408189890336,1.6959086656570435
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,77.33755127264529,1.6878308057785034
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,79.04102064638721,1.7460881471633911
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,80.74449002012915,1.7677972316741943
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,82.44795939387107,1.822762131690979
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,84.151428767613,1.8222064971923828
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,85.85489814135494,1.8455528020858765
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,87.55836751509686,1.8687264919281006
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,89.26183688883879,1.9054970741271973
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,90.96530626258071,1.9082567691802979
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,92.66877563632265,1.9049551486968994
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,94.37224501006457,1.921069622039795
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,96.0757143838065,1.9523134231567383
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,97.77918375754842,1.9256314039230347
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,99.48265313129036,1.924515724182129
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,101.18612250503229,1.9220794439315796
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,102.88959187877421,1.950507402420044
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,104.59306125251614,1.8921034336090088
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,106.29653062625808,1.9028291702270508
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,18,108.0,1.908565640449524
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,24.530000686645508,0.9525216221809387
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,26.233470060387436,0.9513874053955078
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,27.936939434129364,0.9685367941856384
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,29.640408807871292,0.978329062461853
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,31.34387818161322,0.988084614276886
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,33.04734755535515,1.005558729171753
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,34.75081692909708,1.0247174501419067
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,36.45428630283901,1.0289225578308105
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,38.15775567658093,1.0414773225784302
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,39.861225050322865,1.0669221878051758
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,41.5646944240648,1.0712248086929321
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,43.26816379780672,1.101485252380371
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,44.971633171548646,1.0963391065597534
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,46.67510254529058,1.1266783475875854
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,48.37857191903251,1.1211177110671997
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,50.082041292774434,1.1511800289154053
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,51.78551066651636,1.1448910236358643
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,53.48898004025829,1.1797353029251099
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,55.19244941400022,1.175580382347107
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,56.89591878774215,1.1836493015289307
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,58.59938816148408,1.196738362312317
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,60.302857535226,1.2132899761199951
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,62.006326908967935,1.2439494132995605
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,63.70979628270986,1.2548326253890991
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,65.41326565645178,1.2435928583145142
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,67.11673503019372,1.2845567464828491
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,68.82020440393565,1.2731012105941772
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,70.52367377767757,1.3003571033477783
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,72.22714315141951,1.3125362396240234
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,73.93061252516142,1.318534016609192
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,75.63408189890336,1.3346366882324219
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,77.33755127264529,1.3446794748306274
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,79.04102064638721,1.3602815866470337
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,80.74449002012915,1.372365951538086
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,82.44795939387107,1.383008599281311
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,84.151428767613,1.3856292963027954
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,85.85489814135494,1.4330984354019165
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,87.55836751509686,1.4478695392608643
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,89.26183688883879,1.4465630054473877
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,90.96530626258071,1.4682681560516357
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,92.66877563632265,1.4739984273910522
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,94.37224501006457,1.4746023416519165
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,96.0757143838065,1.4726146459579468
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,97.77918375754842,1.474740982055664
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,99.48265313129036,1.4792132377624512
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,101.18612250503229,1.4830585718154907
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,102.88959187877421,1.4541600942611694
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,104.59306125251614,1.4293601512908936
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,106.29653062625808,1.4571495056152344
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,19,108.0,1.4610005617141724
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,24.530000686645508,2.086266279220581
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,26.233470060387436,2.1186087131500244
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,27.936939434129364,2.2316062450408936
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,29.640408807871292,2.2821614742279053
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,31.34387818161322,2.400761365890503
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,33.04734755535515,2.559983491897583
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,34.75081692909708,2.6742773056030273
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,36.45428630283901,2.827096700668335
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,38.15775567658093,2.9469540119171143
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,39.861225050322865,3.160595178604126
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,41.5646944240648,3.245737314224243
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,43.26816379780672,3.334195137023926
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,44.971633171548646,3.4856278896331787
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,46.67510254529058,3.5559449195861816
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,48.37857191903251,3.6259829998016357
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,50.082041292774434,3.7957193851470947
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,51.78551066651636,3.8070905208587646
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,53.48898004025829,3.839324474334717
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,55.19244941400022,3.8643105030059814
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,56.89591878774215,3.9209067821502686
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,58.59938816148408,3.9584646224975586
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,60.302857535226,3.9869775772094727
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,62.006326908967935,4.092549800872803
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,63.70979628270986,4.0238118171691895
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,65.41326565645178,4.065897464752197
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,67.11673503019372,4.123196125030518
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,68.82020440393565,4.170412063598633
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,70.52367377767757,4.197900295257568
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,72.22714315141951,4.198469638824463
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,73.93061252516142,4.29575777053833
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,75.63408189890336,4.335626125335693
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,77.33755127264529,4.300015449523926
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,79.04102064638721,4.292878150939941
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,80.74449002012915,4.325868606567383
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,82.44795939387107,4.332822322845459
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,84.151428767613,4.380123615264893
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,85.85489814135494,4.359744071960449
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,87.55836751509686,4.396799564361572
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,89.26183688883879,4.416410446166992
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,90.96530626258071,4.4245781898498535
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,92.66877563632265,4.463498592376709
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,94.37224501006457,4.50056266784668
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,96.0757143838065,4.504114627838135
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,97.77918375754842,4.502223491668701
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,99.48265313129036,4.536589622497559
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,101.18612250503229,4.5345940589904785
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,102.88959187877421,4.518185615539551
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,104.59306125251614,4.630094528198242
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,106.29653062625808,4.565300464630127
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,20,108.0,4.7310380935668945
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,24.530000686645508,0.9872255325317383
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,26.233470060387436,0.9963947534561157
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,27.936939434129364,1.0159204006195068
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,29.640408807871292,1.0108755826950073
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,31.34387818161322,1.0604113340377808
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,33.04734755535515,1.0609326362609863
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,34.75081692909708,1.0817091464996338
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,36.45428630283901,1.1336861848831177
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,38.15775567658093,1.1384514570236206
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,39.861225050322865,1.1568987369537354
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,41.5646944240648,1.1653742790222168
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,43.26816379780672,1.1973057985305786
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,44.971633171548646,1.2124568223953247
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,46.67510254529058,1.236154317855835
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,48.37857191903251,1.2663403749465942
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,50.082041292774434,1.2771828174591064
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,51.78551066651636,1.3056695461273193
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,53.48898004025829,1.3189842700958252
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,55.19244941400022,1.337231993675232
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,56.89591878774215,1.3485238552093506
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,58.59938816148408,1.3560587167739868
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,60.302857535226,1.3775972127914429
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,62.006326908967935,1.3993791341781616
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,63.70979628270986,1.4118859767913818
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,65.41326565645178,1.4384453296661377
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,67.11673503019372,1.4470840692520142
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,68.82020440393565,1.4559271335601807
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,70.52367377767757,1.4680927991867065
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,72.22714315141951,1.4945412874221802
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,73.93061252516142,1.491736888885498
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,75.63408189890336,1.5376096963882446
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,77.33755127264529,1.557753324508667
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,79.04102064638721,1.5817270278930664
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,80.74449002012915,1.5815972089767456
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,82.44795939387107,1.6043055057525635
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,84.151428767613,1.6138112545013428
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,85.85489814135494,1.6307462453842163
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,87.55836751509686,1.6343363523483276
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,89.26183688883879,1.6634975671768188
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,90.96530626258071,1.6932915449142456
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,92.66877563632265,1.7021840810775757
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,94.37224501006457,1.7048707008361816
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,96.0757143838065,1.7064075469970703
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,97.77918375754842,1.7208279371261597
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,99.48265313129036,1.7094871997833252
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,101.18612250503229,1.6712841987609863
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,102.88959187877421,1.7060749530792236
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,104.59306125251614,1.7259560823440552
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,106.29653062625808,1.723421335220337
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,21,108.0,1.6861286163330078
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,24.530000686645508,1.2720057964324951
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,26.233470060387436,1.2197439670562744
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,27.936939434129364,1.2113522291183472
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,29.640408807871292,1.220992088317871
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,31.34387818161322,1.2375344038009644
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,33.04734755535515,1.1074531078338623
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,34.75081692909708,1.0882636308670044
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,36.45428630283901,1.148226261138916
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,38.15775567658093,1.073281168937683
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,39.861225050322865,1.150588870048523
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,41.5646944240648,1.070691466331482
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,43.26816379780672,1.0782978534698486
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,44.971633171548646,1.0561301708221436
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,46.67510254529058,1.083093523979187
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,48.37857191903251,1.1063117980957031
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,50.082041292774434,1.0443425178527832
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,51.78551066651636,1.0707610845565796
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,53.48898004025829,1.0505067110061646
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,55.19244941400022,1.036934494972229
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,56.89591878774215,1.0629633665084839
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,58.59938816148408,1.0394657850265503
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,60.302857535226,1.0439989566802979
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,62.006326908967935,1.0304665565490723
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,63.70979628270986,1.028765082359314
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,65.41326565645178,1.0490291118621826
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,67.11673503019372,1.0151523351669312
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,68.82020440393565,1.0523749589920044
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,70.52367377767757,1.0024625062942505
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,72.22714315141951,1.0429939031600952
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,73.93061252516142,1.0560269355773926
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,75.63408189890336,1.023510456085205
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,77.33755127264529,1.0183357000350952
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,79.04102064638721,1.036501169204712
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,80.74449002012915,1.021164059638977
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,82.44795939387107,0.9997022151947021
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,84.151428767613,1.0208086967468262
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,85.85489814135494,1.0283268690109253
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,87.55836751509686,1.008275032043457
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,89.26183688883879,1.0217223167419434
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,90.96530626258071,1.0100762844085693
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,92.66877563632265,1.0062581300735474
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,94.37224501006457,1.017089605331421
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,96.0757143838065,1.0218143463134766
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,97.77918375754842,0.9989773631095886
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,99.48265313129036,0.9993298053741455
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,101.18612250503229,0.9985508918762207
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,102.88959187877421,1.0310425758361816
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,104.59306125251614,1.0282098054885864
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,106.29653062625808,1.0019406080245972
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,22,108.0,1.0299190282821655
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,24.530000686645508,5.970065593719482
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,26.233470060387436,6.050895690917969
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,27.936939434129364,6.070799350738525
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,29.640408807871292,6.1121625900268555
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,31.34387818161322,6.358234405517578
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,33.04734755535515,6.406177043914795
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,34.75081692909708,6.488373756408691
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,36.45428630283901,6.509330749511719
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,38.15775567658093,6.604620456695557
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,39.861225050322865,6.634119033813477
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,41.5646944240648,6.695322036743164
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,43.26816379780672,6.891089916229248
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,44.971633171548646,6.879918575286865
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,46.67510254529058,6.856588840484619
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,48.37857191903251,6.938011646270752
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,50.082041292774434,6.968395709991455
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,51.78551066651636,6.9728169441223145
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,53.48898004025829,6.961526870727539
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,55.19244941400022,7.06235408782959
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,56.89591878774215,7.053378105163574
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,58.59938816148408,7.049715042114258
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,60.302857535226,7.1394758224487305
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,62.006326908967935,7.069733142852783
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,63.70979628270986,7.180490970611572
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,65.41326565645178,7.090024948120117
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,67.11673503019372,7.233989238739014
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,68.82020440393565,7.090999603271484
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,70.52367377767757,7.1732869148254395
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,72.22714315141951,7.106541633605957
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,73.93061252516142,7.162113189697266
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,75.63408189890336,7.241459369659424
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,77.33755127264529,7.230898380279541
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,79.04102064638721,7.2385382652282715
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,80.74449002012915,7.231335163116455
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,82.44795939387107,7.331933498382568
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,84.151428767613,7.260236740112305
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,85.85489814135494,7.222972393035889
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,87.55836751509686,7.2790350914001465
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,89.26183688883879,7.441127777099609
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,90.96530626258071,7.342391490936279
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,92.66877563632265,7.283196926116943
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,94.37224501006457,7.307993412017822
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,96.0757143838065,7.361355304718018
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,97.77918375754842,7.425703048706055
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,99.48265313129036,7.418062210083008
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,101.18612250503229,7.468194484710693
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,102.88959187877421,7.494207382202148
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,104.59306125251614,7.461411476135254
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,106.29653062625808,7.5987629890441895
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,23,108.0,7.522247791290283
rockmb_2025,ResidualPeriodicMonotone,ucs_mpa,24,24.530000686645508,3.263704776763916
